Date,Delta,Mariposa,Moulton_W,Colusa_W,Tisdale_W,Fremont_W,Sac_W,Knights_C,Bypass 1,Bypass 2,Bypass 3,KNGN,Chowby 
7/1/1948,0.5,1,0,0,0,0,0,3982.036955,0,0,0,0,122329
8/1/1948,0.5,1,0,0,0,0,0,11946.11086,0,0,0,0,122329
9/1/1948,0.5,1,0,0,0,0,0,12344.31456,0,0,0,0,122329
10/1/1948,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1948,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1948,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
1/1/1949,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
2/1/1949,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
3/1/1949,0.5,1,473862.3976,5742097.288,6311528.573,1314072.195,0,5069133.043,0,0,0,0,122329
4/1/1949,0.5,1,0,0,0,0,0,411477.152,0,0,0,522041.0627,122329
5/1/1949,0.5,1,0,0,0,0,0,87604.813,0,0,0,893011.6074,122329
6/1/1949,0.5,1,0,0,0,0,0,94639.74495,0,0,0,562036.6419,122329
7/1/1949,0.5,1,0,0,0,0,0,115479.0717,0,0,0,0,122329
8/1/1949,0.5,1,0,0,0,0,0,107514.9978,0,0,0,0,122329
9/1/1949,0.5,1,0,0,0,0,0,53492.02976,0,0,0,0,122329
10/1/1949,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1949,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1949,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
1/1/1950,0.5,1,0,0,95568.88691,0,0,127425.1825,0,0,0,0,122329
2/1/1950,0.5,1,39678.15394,4064806.437,3099304.691,10007712.16,0,969910.4296,0,0,0,0,122329
3/1/1950,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
4/1/1950,0.5,1,0,0,0,0,0,98754.51647,0,0,0,717410.4145,122329
5/1/1950,0.5,1,0,0,0,0,0,55748.51736,0,0,0,939282.8768,122329
6/1/1950,0.5,1,0,0,0,0,0,57606.80128,0,0,0,716710.9033,122329
7/1/1950,0.5,1,0,0,0,0,0,51766.48041,0,0,0,0,122329
8/1/1950,0.5,1,0,0,0,0,0,55748.51736,0,0,0,0,122329
9/1/1950,0.5,1,0,0,0,0,0,20573.8576,0,0,0,0,122329
10/1/1950,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1950,0.5,1,0,0,378558.9798,25717322,17173492.71,415591.9235,0,0,0,591786.44,122329
12/1/1950,0.5,1,234940.1803,11476230.5,15665333.38,54394624.8,6383125.597,2154281.992,0,0,0,564772.3013,122329
1/1/1951,0.5,1,258832.402,4495719.722,6470810.051,15171560.8,0,1397694.971,0,0,0,0,122329
2/1/1951,0.5,1,13226.05131,14667690.91,17727317.44,23762805.53,0,1049266.738,0,0,0,0,122329
3/1/1951,0.5,1,0,0,47784.44345,0,0,378293.5107,0,0,0,0,122329
4/1/1951,0.5,1,0,0,0,0,0,16459.08608,0,0,0,514922.508,122329
5/1/1951,0.5,1,0,0,0,0,0,171227.589,0,0,0,780359.782,122329
6/1/1951,0.5,1,0,0,0,0,0,102869.288,0,0,0,661449.5218,122329
7/1/1951,0.5,1,0,0,0,0,0,103532.9608,0,0,0,0,122329
8/1/1951,0.5,1,0,0,0,0,0,127425.1825,0,0,0,0,122329
9/1/1951,0.5,1,0,0,0,0,0,53492.02976,0,0,0,0,122329
10/1/1951,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1951,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1951,0.5,1,919850.5365,7621618.731,5746079.325,5256288.78,0,1218503.308,238922.2173,119461.1086,0,0,122329
1/1/1952,0.5,1,366347.3998,10703715.33,15963986.15,32334140.07,0,7768954.098,0,0,0,0,122329
2/1/1952,0.5,1,719375.5726,19363547.22,21764303.57,36607277.66,0,3311681.63,0,0,0,0,122329
3/1/1952,0.5,1,0,2683892.907,10038715.16,6689822.084,0,1274251.825,0,0,0,0,122329
4/1/1952,0.5,1,0,0,5838860.786,25840765.14,0,1205628.055,0,0,0,804643.5707,122329
5/1/1952,0.5,1,0,0,923832.5734,10558370.98,0,1314072.195,0,0,0,1732424.997,122329
6/1/1952,0.5,1,0,0,0,0,0,958741.7641,0,0,0,1647513.369,122329
7/1/1952,0.5,1,0,0,0,0,0,95568.88691,0,0,0,1070929.019,122329
8/1/1952,0.5,1,0,0,0,0,0,143353.3304,0,0,0,0,122329
9/1/1952,0.5,1,0,0,0,0,0,106984.0595,0,0,0,0,122329
10/1/1952,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1952,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1952,0.5,1,0,5562905.625,7207486.888,0,0,3659491.961,0,0,0,0,122329
1/1/1953,0.5,1,10659912.93,68168490.62,34894589.83,79202715.03,0,8505630.935,2362661.986,1181350.903,0,104448.8293,122329
2/1/1953,0.5,1,0,0,476137.8473,661302.5657,0,427642.3258,0,0,0,0,122329
3/1/1953,0.5,1,0,0,0,0,0,155299.4412,0,0,0,0,122329
4/1/1953,0.5,1,0,0,0,0,0,271574.9203,0,0,0,138503.2094,122329
5/1/1953,0.5,1,0,0,0,0,0,1071167.941,0,0,0,32135.03822,122329
6/1/1953,0.5,1,0,0,0,0,0,304493.0925,0,0,0,232608.034,122329
7/1/1953,0.5,1,0,0,0,0,0,111497.0347,0,0,0,0,122329
8/1/1953,0.5,1,0,0,0,0,0,183173.6999,0,0,0,0,122329
9/1/1953,0.5,1,0,0,0,0,0,119328.3741,0,0,0,0,122329
10/1/1953,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1953,0.5,1,0,0,0,0,0,4114.77152,0,0,0,0,122329
12/1/1953,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
1/1/1954,0.5,1,390239.6215,10209942.75,8366259.641,318562.9564,0,302634.8085,0,0,0,10074.55349,122329
2/1/1954,0.5,1,2336602.399,25473374.83,20068328.53,26275755.28,0,1304970.396,0,0,0,0,122329
3/1/1954,0.5,1,0,0,4451917.315,5654492.475,0,422095.9172,0,0,0,0,122329
4/1/1954,0.5,1,0,979315.6217,2164369.819,3396826.185,0,440280.5526,0,0,0,0,122329
5/1/1954,0.5,1,0,0,0,0,0,199101.8477,0,0,0,0,122329
6/1/1954,0.5,1,0,0,0,0,0,156361.3177,0,0,0,176564.8459,122329
7/1/1954,0.5,1,0,0,0,0,0,203083.8847,0,0,0,686184.608,122329
8/1/1954,0.5,1,0,0,0,0,0,167245.5521,0,0,0,680649.5766,122329
9/1/1954,0.5,1,0,0,0,0,0,156361.3177,0,0,0,0,122329
10/1/1954,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1954,0.5,1,0,0,266884.0808,0,0,288034.0064,0,0,0,0,122329
12/1/1954,0.5,1,0,0,499466.8952,0,0,676946.2823,0,0,0,0,122329
1/1/1955,0.5,1,0,0,0,0,0,238922.2173,0,0,0,11149.70347,122329
2/1/1955,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
3/1/1955,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
4/1/1955,0.5,1,0,0,0,0,0,164590.8608,0,0,0,0,122329
5/1/1955,0.5,1,0,0,0,0,0,199101.8477,0,0,0,0,122329
6/1/1955,0.5,1,0,0,0,0,0,246886.2912,0,0,0,0,122329
7/1/1955,0.5,1,0,0,0,0,0,278742.5868,0,0,0,137181.1731,122329
8/1/1955,0.5,1,0,0,0,0,0,199101.8477,0,0,0,595712.7284,122329
9/1/1955,0.5,1,0,0,0,0,0,82295.43039,0,0,0,535414.0701,122329
10/1/1955,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1955,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1955,0.5,1,6525125.035,34271082.49,16698472.87,111225579.3,23473391.08,2867066.607,1725536.073,862787.9469,0,8362.277604,122329
1/1/1956,0.5,1,8520643.214,75206860.4,35808706.24,136560851.4,2287839.512,7804792.431,2681224.943,1340632.381,0,4340.42028,122329
2/1/1956,0.5,1,3851426.142,27794926.89,12788284.22,35164865.78,0,3490461.358,652673.7074,326358.137,0,191975.3747,122329
3/1/1956,0.5,1,0,4314178.657,4221158.274,6970993.713,0,876048.13,0,0,0,161750.3411,122329
4/1/1956,0.5,1,0,0,0,0,0,576068.0128,0,0,0,19092.53985,122329
5/1/1956,0.5,1,0,0,0,0,0,2787425.868,0,0,0,37510.78811,122329
6/1/1956,0.5,1,0,0,0,0,0,370329.4368,0,0,0,1492016.153,122329
7/1/1956,0.5,1,0,0,0,0,0,159281.4782,0,0,0,1867734.613,122329
8/1/1956,0.5,1,0,0,0,0,0,159281.4782,0,0,0,1716695.951,122329
9/1/1956,0.5,1,0,0,0,0,0,41147.7152,0,0,0,480646.4612,122329
10/1/1956,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1956,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1956,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
1/1/1957,0.5,1,0,0,0,0,0,0,0,0,0,445789.0371,122329
2/1/1957,0.5,1,18119.6903,3964068.013,2764288.811,8379849.765,36239.3806,0,0,0,0,275983.6041,122329
3/1/1957,0.5,1,244855.4523,9938288.19,7093202.427,17276186.79,231874.0119,0,0,0,0,0,122329
4/1/1957,0.5,1,0,0,0,0,0,205738.576,0,0,0,0,122329
5/1/1957,0.5,1,0,364834.2258,1116483.521,778368.7635,19034.13664,1138743.108,0,0,0,0,122329
6/1/1957,0.5,1,0,0,0,0,0,123443.1456,0,0,0,64149.28799,122329
7/1/1957,0.5,1,0,0,0,0,0,218613.8288,0,0,0,1061053.567,122329
8/1/1957,0.5,1,0,0,0,0,0,119461.1086,0,0,0,1246855.411,122329
9/1/1957,0.5,1,0,0,0,0,0,82295.43039,0,0,0,732347.0351,122329
10/1/1957,0.5,1,0,0,102816.1942,0,0,100904.8164,0,0,0,227215.0286,122329
11/1/1957,0.5,1,0,0,12714.644,0,0,0,0,0,0,20162.38045,122329
12/1/1957,0.5,1,0,0,127305.7214,0,0,0,0,0,0,0,122329
1/1/1958,0.5,1,421140.2283,7553486.079,4679012.883,3737539.886,2150.299955,1542043.811,0,0,0,176762.6204,122329
2/1/1958,0.5,1,36065810.72,117788038.7,37260652.19,223220785.3,1633858.206,15683892.52,24012645.64,12006300.77,0,203593.0165,122329
3/1/1958,0.5,1,1486215.653,23485615.93,12119886.96,54577041.91,522244.1466,4400628.679,0,0,0,139650.036,122329
4/1/1958,0.5,1,5251929.777,36734211.26,15993335.09,82959101.89,1789596.429,3433982.572,82295.43039,41147.7152,0,15430.3932,122329
5/1/1958,0.5,1,0,0,0,0,17441.32186,2388823.969,0,0,0,75579.0614,122329
6/1/1958,0.5,1,0,0,0,0,0,1606324.506,0,0,0,1876294.665,122329
7/1/1958,0.5,1,0,0,0,0,0,334451.2838,0,0,0,1576846.814,122329
8/1/1958,0.5,1,0,0,0,0,0,280255.7609,0,0,0,806322.6629,122329
9/1/1958,0.5,1,0,0,0,0,0,169363.9957,0,0,0,164590.8608,122329
10/1/1958,0.5,1,0,0,0,0,0,0,0,0,0,123920.99,122329
11/1/1958,0.5,1,0,0,0,0,0,0,0,0,0,187468.9904,122329
12/1/1958,0.5,1,0,0,0,0,0,0,0,0,0,388606.9864,122329
1/1/1959,0.5,1,0,1270747.633,2360312.584,0,0,713222.6389,0,0,0,404853.6972,122329
2/1/1959,0.5,1,678231.9113,14245118.57,9580819.311,21893170.91,80811.17352,1908386.944,0,0,0,64631.30408,122329
3/1/1959,0.5,1,0,0,0,0,0,0,0,0,0,280295.5812,122329
4/1/1959,0.5,1,0,0,0,0,0,205738.576,0,0,0,41641.48778,122329
5/1/1959,0.5,1,0,0,0,0,0,199101.8477,0,0,0,0,122329
6/1/1959,0.5,1,0,0,0,0,0,219358.4697,0,0,0,0,122329
7/1/1959,0.5,1,0,0,0,0,0,372200.9941,0,0,0,185523.1017,122329
8/1/1959,0.5,1,0,0,0,0,0,227812.3342,0,0,0,698847.4855,122329
9/1/1959,0.5,1,0,0,0,0,0,82295.43039,0,0,0,452172.2423,122329
10/1/1959,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1959,0.5,1,0,0,0,0,0,0,0,0,0,10451.51966,122329
12/1/1959,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
1/1/1960,0.5,1,0,0,0,0,0,0,0,0,0,3862.575846,122329
2/1/1960,0.5,1,568051.3027,7274376.87,3721640.573,19303443.17,65637.70017,897389.1018,0,0,0,0,122329
3/1/1960,0.5,1,0,151795.2487,680689.397,811778.0535,0,0,0,0,0,0,122329
4/1/1960,0.5,1,0,0,0,0,0,205738.576,0,0,0,0,122329
5/1/1960,0.5,1,0,0,0,0,0,199101.8477,0,0,0,0,122329
6/1/1960,0.5,1,0,0,0,0,0,268324.2508,0,0,0,0,122329
7/1/1960,0.5,1,0,0,0,0,0,340703.0818,0,0,0,275118.9332,122329
8/1/1960,0.5,1,0,0,0,0,0,262973.7205,0,0,0,0,122329
9/1/1960,0.5,1,0,0,0,0,0,82295.43039,0,0,0,0,122329
10/1/1960,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1960,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1960,0.5,1,2389.222173,1540092.613,832484.6457,0,0,176125.4945,0,0,0,0,122329
1/1/1961,0.5,1,0,0,0,0,0,15848.50708,0,0,0,0,122329
2/1/1961,0.5,1,0,3831851.586,5619220.161,0,0,2759395.172,0,0,0,0,122329
3/1/1961,0.5,1,0,0,494568.9898,0,0,215547.6603,0,0,0,0,122329
4/1/1961,0.5,1,0,0,0,0,0,205738.576,0,0,0,0,122329
5/1/1961,0.5,1,0,0,0,0,0,199101.8477,0,0,0,0,122329
6/1/1961,0.5,1,0,0,0,0,0,166977.4283,0,0,0,0,122329
7/1/1961,0.5,1,0,0,0,0,0,355237.5167,0,0,0,0,122329
8/1/1961,0.5,1,0,0,0,0,0,330349.7857,0,0,0,0,122329
9/1/1961,0.5,1,0,0,0,0,0,82295.43039,0,0,0,0,122329
10/1/1961,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1961,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1961,0.5,1,0,1084667.046,580302.2454,0,0,355277.3371,0,0,0,0,122329
1/1/1962,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
2/1/1962,0.5,1,626826.6586,10895621.07,6681845.21,32177483.89,240185.0918,2881692.06,0,0,0,8817.367542,122329
3/1/1962,0.5,1,18357.19036,3398469.439,1951437.03,132920.3935,0,799274.4575,0,0,0,0,122329
4/1/1962,0.5,1,0,0,0,0,0,205738.576,0,0,0,0,122329
5/1/1962,0.5,1,0,0,0,0,0,238245.271,0,0,0,0,122329
6/1/1962,0.5,1,0,0,0,0,0,282437.9171,0,0,0,428800.3401,122329
7/1/1962,0.5,1,0,0,0,0,0,406765.0749,0,0,0,352091.7075,122329
8/1/1962,0.5,1,0,0,0,0,0,346875.2391,0,0,0,1365719.214,122329
9/1/1962,0.5,1,0,0,0,0,0,82295.43039,0,0,0,1856049.989,122329
10/1/1962,0.5,1,0,2321129.341,1939172.356,26843309.31,177758.1296,0,0,0,0,240037.1876,122329
11/1/1962,0.5,1,0,0,0,0,0,27486.67375,0,0,0,0,122329
12/1/1962,0.5,1,0,991606.8424,1273216.496,0,0,335685.7153,0,0,0,0,122329
1/1/1963,0.5,1,0,4658.983237,0,0,0,0,0,0,0,0,122329
2/1/1963,0.5,1,533759.3442,8258655.048,9235575.285,42340822.59,13505694.12,3257664.612,0,0,0,0,122329
3/1/1963,0.5,1,0,455425.5665,812893.0239,0,0,56226.3618,0,0,0,0,122329
4/1/1963,0.5,1,1819222.784,23463579.34,14923371.05,54864018.02,0,1037128.162,164590.8608,82295.43039,0,0,122329
5/1/1963,0.5,1,0,0,0,0,0,1310209.619,0,0,0,10671.85904,122329
6/1/1963,0.5,1,0,0,0,0,0,279269.543,0,0,0,808881.7853,122329
7/1/1963,0.5,1,0,0,0,0,0,262097.6723,0,0,0,1304077.282,122329
8/1/1963,0.5,1,0,0,0,0,0,284436.8997,0,0,0,1731867.512,122329
9/1/1963,0.5,1,0,0,0,0,0,82295.43039,0,0,0,2017801.658,122329
10/1/1963,0.5,1,0,0,0,0,0,0,0,0,0,562462.7198,122329
11/1/1963,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1963,0.5,1,0,0,0,0,0,0,0,0,0,34364.97892,122329
1/1/1964,0.5,1,0,555812.7181,697812.1559,0,0,56266.18217,0,0,0,355675.5408,122329
2/1/1964,0.5,1,0,0,0,0,0,0,0,0,0,137192.158,122329
3/1/1964,0.5,1,0,0,0,0,0,0,0,0,0,2349.401803,122329
4/1/1964,0.5,1,0,0,0,0,0,205738.576,0,0,0,3826.737513,122329
5/1/1964,0.5,1,0,0,0,0,0,199101.8477,0,0,0,0,122329
6/1/1964,0.5,1,0,0,0,0,0,123443.1456,0,0,0,0,122329
7/1/1964,0.5,1,0,0,0,0,0,574169.9085,0,0,0,0,122329
8/1/1964,0.5,1,0,0,0,0,0,230520.1193,0,0,0,553025.2922,122329
9/1/1964,0.5,1,0,0,0,0,0,82295.43039,0,0,0,1083871.966,122329
10/1/1964,0.5,1,0,0,0,0,0,0,0,0,0,125593.4455,122329
11/1/1964,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1964,0.5,1,6909550.883,32782437.79,10506325.76,103222322.1,30532268.35,250788.6874,1460093.49,730026.8349,0,10671.85904,122329
1/1/1965,0.5,1,4443953.241,34993384.17,21695809.78,75182689.44,2312329.039,2374050.612,106200.9256,53080.5526,0,156772.7949,122329
2/1/1965,0.5,1,0,149366.2062,3334816.578,117182.8146,0,2557.036587,0,0,0,418428.1767,122329
3/1/1965,0.5,1,0,0,0,0,0,0,0,0,0,145423.9896,122329
4/1/1965,0.5,1,0,528871.5834,1735939.809,1185383.379,2551.158342,841841.1052,0,0,0,23248.45909,122329
5/1/1965,0.5,1,0,0,0,0,0,523717.5003,0,0,0,81671.57794,122329
6/1/1965,0.5,1,0,0,0,0,0,170845.3135,0,0,0,339262.9118,122329
7/1/1965,0.5,1,0,0,0,0,0,307652.1751,0,0,0,380443.8106,122329
8/1/1965,0.5,1,0,0,0,0,0,119461.1086,0,0,0,982886.1815,122329
9/1/1965,0.5,1,0,0,0,0,0,82295.43039,0,0,0,1669691.987,122329
10/1/1965,0.5,1,0,0,0,0,0,0,0,0,0,97639.54612,122329
11/1/1965,0.5,1,0,0,0,0,0,249643.1881,0,0,0,164.5908608,122329
12/1/1965,0.5,1,0,0,0,0,0,0,0,0,0,38864.68068,122329
1/1/1966,0.5,1,85693.43526,3814711.762,3618835.364,0,0,845107.7029,0,0,0,99431.46275,122329
2/1/1966,0.5,1,0,506822.2863,1520510.946,0,0,938344.2538,0,0,0,138873.5388,122329
3/1/1966,0.5,1,0,0,0,0,0,0,0,0,0,293834.5069,122329
4/1/1966,0.5,1,0,0,0,0,0,205738.576,0,0,0,91965.14346,122329
5/1/1966,0.5,1,0,0,0,0,0,343092.304,0,0,0,0,122329
6/1/1966,0.5,1,0,0,0,0,0,148296.3656,0,0,0,133030.5632,122329
7/1/1966,0.5,1,0,0,0,0,0,452598.3202,0,0,0,34126.0567,122329
8/1/1966,0.5,1,0,0,0,0,0,230281.1971,0,0,0,358343.5055,122329
9/1/1966,0.5,1,0,0,0,0,0,82295.43039,0,0,0,937921.0202,122329
10/1/1966,0.5,1,0,0,0,0,0,0,0,0,0,227095.5675,122329
11/1/1966,0.5,1,0,0,48965.78108,0,0,0,0,0,0,0,122329
12/1/1966,0.5,1,0,10552875.77,8410460.252,11473243.98,194880.8886,1935190.319,0,0,0,171546.152,122329
1/1/1967,0.5,1,1258522.779,12541027.18,7360078.544,27492261.88,653492.0846,2108568.208,132721.2917,66380.55603,0,29307.79199,122329
2/1/1967,0.5,1,2284403.583,20488696.52,11064605.92,44836313.95,567573.9487,3133956.945,0,0,0,69172.24837,122329
3/1/1967,0.5,1,0,0,100387.1516,2967613.04,191217.4146,0,0,0,0,67376.06527,122329
4/1/1967,0.5,1,0,259518.6397,4091358.47,0,0,1127941.169,0,0,0,56578.1084,122329
5/1/1967,0.5,1,0,0,364834.2258,408636.6323,0,864062.1988,0,0,0,1442094.683,122329
6/1/1967,0.5,1,0,0,0,0,0,3052748.99,0,0,0,343542.2742,122329
7/1/1967,0.5,1,0,0,0,0,0,480392.9382,0,0,0,1995279.257,122329
8/1/1967,0.5,1,0,0,0,0,0,547490.2609,0,0,0,1319726.687,122329
9/1/1967,0.5,1,0,0,0,0,0,182202.0829,0,0,0,1271587.843,122329
10/1/1967,0.5,1,0,0,0,0,0,0,0,0,0,440811.4909,122329
11/1/1967,0.5,1,0,0,0,0,0,0,0,0,0,172203.1881,122329
12/1/1967,0.5,1,0,0,0,0,0,0,0,0,0,296263.5494,122329
1/1/1968,0.5,1,0,1625786.048,1542521.655,0,0,401349.5046,0,0,0,1050142.786,122329
2/1/1968,0.5,1,546001.8029,16539338.31,10001959.59,10449845.37,0,2708810.847,0,0,0,398593.6604,122329
3/1/1968,0.5,1,0,1226666.484,2203619.43,2478539.262,0,245412.9375,0,0,0,171705.4335,122329
4/1/1968,0.5,1,0,0,0,0,0,205738.576,0,0,0,234500.8289,122329
5/1/1968,0.5,1,0,0,0,0,0,348468.0539,0,0,0,716.7666518,122329
6/1/1968,0.5,1,0,0,0,0,0,376913.0712,0,0,0,514675.6217,122329
7/1/1968,0.5,1,0,0,0,0,0,585279.7916,0,0,0,477525.8716,122329
8/1/1968,0.5,1,0,0,0,0,0,254014.1373,0,0,0,710913.0575,122329
9/1/1968,0.5,1,0,0,0,0,0,82295.43039,0,0,0,1109301.254,122329
10/1/1968,0.5,1,0,0,0,0,0,0,0,0,0,38227.55476,122329
11/1/1968,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1968,0.5,1,0,1380930.595,1718806.431,0,0,890264.0019,0,0,0,0,122329
1/1/1969,0.5,1,9167047.273,45489914.12,14776463.09,99293684.28,16909042.98,3355343.979,1035329.608,517664.8041,0,98316.49241,122329
2/1/1969,0.5,1,3567418.734,44882693.3,23671722.12,80063725.28,1307483.346,5889428.389,0,0,0,344185.942,122329
3/1/1969,0.5,1,93060.20363,5565334.668,3995894.443,10530496.73,242625.5116,3435104.179,0,0,0,18556.29221,122329
4/1/1969,0.5,1,0,0,0,0,0,656306.0574,0,0,0,25799.61743,122329
5/1/1969,0.5,1,0,0,0,0,0,1630166.288,0,0,0,110023.6811,122329
6/1/1969,0.5,1,0,0,0,0,0,453200.9352,0,0,0,5129268.438,122329
7/1/1969,0.5,1,0,0,0,0,0,554060.6219,0,0,0,132681.4713,122329
8/1/1969,0.5,1,0,0,0,0,0,441568.0779,0,0,0,46669.47311,122329
9/1/1969,0.5,1,0,0,0,0,0,477601.5303,0,0,0,139819.9362,122329
10/1/1969,0.5,1,0,0,0,0,0,0,0,0,0,93657.50917,122329
11/1/1969,0.5,1,0,0,0,0,0,0,0,0,0,154633.1137,122329
12/1/1969,0.5,1,105285.0571,13155574.95,8789948.373,19813580.56,0,1107404.477,0,0,0,48740.13232,122329
1/1/1970,0.5,1,22087562.58,72170796.15,25265666.09,212521312.3,17131877.77,6036210.538,8282636.865,4141318.433,0,78207.20579,122329
2/1/1970,0.5,1,4774516.35,37089242.57,19470158.31,67133232.12,1019772.643,1856849.431,146941.4301,73492.75846,0,145089.7829,122329
3/1/1970,0.5,1,0,78366.48726,1696785.767,0,0,688016.345,0,0,0,88401.22039,122329
4/1/1970,0.5,1,0,0,0,0,0,205738.576,0,0,0,121920.6801,122329
5/1/1970,0.5,1,0,0,0,0,0,204238.6754,0,0,0,27953.89942,122329
6/1/1970,0.5,1,0,0,0,0,0,212322.2104,0,0,0,107642.423,122329
7/1/1970,0.5,1,0,0,0,0,0,409791.423,0,0,0,57182.05067,122329
8/1/1970,0.5,1,0,0,0,0,0,247682.6986,0,0,0,114762.305,122329
9/1/1970,0.5,1,0,0,0,0,0,82295.43039,0,0,0,127640.2125,122329
10/1/1970,0.5,1,0,0,0,0,0,0,0,0,0,51328.45634,122329
11/1/1970,0.5,1,333008.4591,5002204.293,1554766.419,0,0,340168.1615,0,0,0,38349.67056,122329
12/1/1970,0.5,1,1557215.371,20642959.21,18079403.46,16214336.81,116315.2994,3213105.619,0,0,0,19432.34034,122329
1/1/1971,0.5,1,0,13865611.96,10068062.77,7745977.745,44797.91574,1198632.944,0,0,0,75021.57622,122329
2/1/1971,0.5,1,0,0,1038156.854,0,0,0,0,0,0,85528.46516,122329
3/1/1971,0.5,1,0,1283012.307,1405420.123,403619.2657,0,0,0,0,0,161113.2152,122329
4/1/1971,0.5,1,0,0,88138.40595,0,0,723582.5717,0,0,0,31436.85441,122329
5/1/1971,0.5,1,0,0,0,0,0,1569798.608,0,0,0,17839.52556,122329
6/1/1971,0.5,1,0,0,0,0,0,533727.0138,0,0,0,53780.06376,122329
7/1/1971,0.5,1,0,0,0,0,0,502095.0396,0,0,0,114364.1013,122329
8/1/1971,0.5,1,0,0,0,0,0,429104.3022,0,0,0,251385.9929,122329
9/1/1971,0.5,1,0,0,0,0,0,171503.6769,0,0,0,163562.1679,122329
10/1/1971,0.5,1,0,0,0,0,0,0,0,0,0,23693.11988,122329
11/1/1971,0.5,1,0,0,0,0,0,0,0,0,0,93940.23379,122329
12/1/1971,0.5,1,0,0,0,0,0,0,0,0,0,109386.5551,122329
1/1/1972,0.5,1,0,0,0,0,0,0,0,0,0,81990.14089,122329
2/1/1972,0.5,1,0,0,0,0,0,0,0,0,0,69213.29473,122329
3/1/1972,0.5,1,0,0,12503.59604,0,0,125354.5233,0,0,0,124797.0382,122329
4/1/1972,0.5,1,0,0,0,0,0,206849.5643,0,0,0,79744.27205,122329
5/1/1972,0.5,1,0,0,0,0,0,380523.4514,0,0,0,51726.66004,122329
6/1/1972,0.5,1,0,0,0,0,0,273138.5335,0,0,0,172367.779,122329
7/1/1972,0.5,1,0,0,0,0,0,430936.0392,0,0,0,288856.9607,122329
8/1/1972,0.5,1,0,0,0,0,0,391274.9512,0,0,0,455345.9257,122329
9/1/1972,0.5,1,0,0,0,0,0,133030.5632,0,0,0,75506.05739,122329
10/1/1972,0.5,1,0,0,0,0,0,0,0,0,0,22657.79027,122329
11/1/1972,0.5,1,0,0,242401.1902,0,0,1092430.691,0,0,0,0,122329
12/1/1972,0.5,1,0,254651.2632,1028361.044,0,0,548804.3331,0,0,0,0,122329
1/1/1973,0.5,1,2504780.885,27829182.02,17553018,55583581.39,361648.5962,8640582.167,0,0,0,4738.623976,122329
2/1/1973,0.5,1,144472.5672,19430965.11,15978657.11,24431073.81,168720.3279,11438859.09,0,0,0,6480.765143,122329
3/1/1973,0.5,1,15928.14782,6424737.884,7220508.149,14377980.65,112890.7477,4665195.214,0,0,0,9636.52943,122329
4/1/1973,0.5,1,0,0,0,0,0,205738.576,0,0,0,75506.05739,122329
5/1/1973,0.5,1,0,0,0,0,0,467889.3422,0,0,0,106638.9496,122329
6/1/1973,0.5,1,0,0,0,0,0,337534.7078,0,0,0,456821.9341,122329
7/1/1973,0.5,1,0,0,0,0,0,425759.3912,0,0,0,821334.9422,122329
8/1/1973,0.5,1,0,0,0,0,0,277030.3109,0,0,0,602641.4727,122329
9/1/1973,0.5,1,0,0,0,0,0,82295.43039,0,0,0,442749.4155,122329
10/1/1973,0.5,1,0,0,0,0,0,0,0,0,0,11627.54791,122329
