Month,Year,YYYYMM,SACR_205,COWC_211,BATT_220,COTT_NF,COTT_MF,COTT_SF,PAYS_225,ANTL_233,MILL_243,ELDE_237,THOM_248,DEER_256,STON_263,STON_NF,STON_SF,BIGC_269,BUTT_283,FEAT_341,YUBA_349,BEAR_357,CACH_390,CACH_Low,AMER_374,PUTA_400,CONS_188,DRYC_182,MOKE_173,CALV_161,STAN_146,TUOL_135,ORIS_128,MERC_116,BEAR_105,DEAD_093,"CHOW_080,MADC_080","FRES_069,MADC_069",SANJ_054,KING_023,KAWE_420,TULE_010,KERN_001,FKWI_024,FKWT_011,FKWK_421,"CVCK_004,FKCK_004",LOSG_999,WHIT_999,CLEA_999,DELP_999,CANT_999,PANO_999,LPAN_999,LBAN_999,HOSP_999,INGR_999,DMC,Cal_Aq,Deer,Poso,Zapato,Honcut,Mendota
1,1955,195501,14548730.4,1692604.628,891976.2778,480711.5011,480711.5011,488277.3714,388009.6808,643576.8126,487719.8862,113129.6699,446346.5222,827108.8958,358383.3259,0,0,257319.228,912961.6126,5746517.349,3050041.205,1363807.837,192212.9238,417874.958,6534920.846,535464.5093,1556498.605,279061.1498,1668154.921,1499197.093,946171.8008,1484742.299,637.1259127,127823.3862,298652.7716,238922.2173,194164.1219,180704.837,178235.9741,330548.8876,524951.9317,260265.9353,788164.5744,0,0,0,0,1934.282678,10990.42199,690955.1541,1934.282678,1934.282678,0,0,637.1259127,0,0,89755.11295,2637780.919,71955.40777,0,0,301041.9938,0
2,1955,195502,11781986.94,947558.4029,736250.1898,286167.6636,286167.6636,280568.6352,158492.1816,401983.7862,416973.3111,78121.87642,388581.3876,671045.7568,308607.864,0,0,213997.5102,778441.2935,4894476.636,2761908.122,936272.1725,105587.9763,305962.6537,4483146.44,335456.7481,922825.687,79620.82891,1504595.597,230662.3349,1054072.203,2476578.108,573.1288902,124633.4902,88173.67542,70538.94034,90598.4515,164532.0783,139314.4072,847922.1497,1146390.041,426540.1549,972511.5531,0,0,0,0,1704.127524,10580.84105,555310.5207,1704.127524,1704.127524,0,0,573.1288902,0,0,97035.1298,3246775.163,66879.73281,0,0,178110.8244,0
3,1955,195503,8608765.692,634139.385,748622.9474,200097.357,200097.357,175647.6501,76256.00768,353565.0612,505599.2321,71995.22814,393942.9159,985235.5833,69685.6467,0,0,248757.8485,911129.8756,8057890.7,3781859.957,559715.1143,108032.6626,239917.7265,4049731.583,369453.3886,919412.5124,46669.47311,631949.2647,15928.14782,968391.567,648833.1014,637.1259127,782032.2375,59730.55432,47784.44345,106001.8237,174572.5001,154025.1894,3347061.342,910811.3126,271535.0999,1380691.673,0,0,0,0,230.1551541,11547.90717,411585.9724,230.1551541,230.1551541,0,0,637.1259127,0,0,126867.6974,3688799.753,105324.8774,0,0,117868.2939,0
4,1955,195504,13500812.24,1497735.685,785921.3603,338851.4346,338851.4346,297415.6854,118875.7492,560349.5855,707864.1445,217671.4134,517103.3369,1457122.891,292148.7779,0,123443.1456,461060.1488,1362277.407,11226166.55,5677109.118,282602.508,446946.4825,311899.6812,2717806.589,773700.4888,1179663.847,38308.52285,595201.7003,90360.38257,155414.9203,0,0,2742289.479,41147.7152,32918.17216,102087.4814,221827.3326,293342.0616,3939564.548,1462965.866,267130.9671,1599576.281,0,0,0,0,0,16088.75664,1131677.79,0,0,0,0,0,0,0,133442.0404,3955282.976,62997.15197,0,0,206973.0074,0
5,1955,195505,15175542.83,1063840.993,1043293.682,412220.4655,412220.4655,351653.6835,56186.54143,562900.7439,974245.1613,172621.302,890502.9241,1331115.313,328518.0487,278.7425868,267672.5241,236771.9173,1491312.66,16953124.13,10319170.03,639037.2905,803654.6982,0,10371653.27,281808.7553,1280304.522,25086.83281,882897.2336,267632.7037,1632834.253,0,0,2568413.836,59730.55432,47784.44345,142756.0248,340344.6985,286467.7385,6285207.309,3192797.23,423848.0134,1919341.812,0,0,0,0,7.345377258,29188.33088,883404.0383,7.345377258,7.345377258,0,0,0,0,0,125155.4215,3699192.87,95767.98876,0,0,60128.75801,0
6,1955,195506,21142436.73,219646.5037,715970.2444,126734.9628,126734.9628,137063.0393,7365.44102,247133.1775,623140.9989,37938.19341,178992.5611,519037.2795,341526.0361,6871.668438,751851.0521,89372.83741,717410.4145,7379636.982,4277181.552,113567.6939,1085805.909,25223.54942,9223342.657,24729.77683,369218.4485,164.5908608,983800.7226,414275.1966,2280077.194,452.6248672,0,4321538.789,0,0,15759.57492,142494.5377,403494.4952,12800560.43,2693323.698,166977.4283,2972428.65,0,0,0,0,0,12220.87141,264433.5813,0,0,0,0,0,0,0,121015.4304,2247570.499,39542.9543,0,0,9052.497343,0
7,1955,195507,27128940.82,57062.58956,449970.1759,41970.6695,41970.6695,55230.85256,438.024065,167962.3187,312669.5417,12702.69788,38944.32142,389761.7771,776656.4876,147892.8525,1181669.466,67336.2449,466057.6052,4943420.136,1760259.436,145702.7322,1068539.796,49456.89898,4355790.943,5853.594323,74663.1929,0,929447.2456,433882.7466,164179.3836,2667.96476,0,4345995.132,0,0,557.4851736,29865.27716,455664.4887,9032374.783,499227.973,15808.68671,1722509.725,0,0,0,0,0,1393.712934,118260.5739,0,0,0,0,0,0,0,73309.30033,1386067.423,4698.803606,0,0,398.2036955,0
8,1955,195508,24753934.52,23693.11988,386257.5846,23852.40136,23852.40136,25485.03651,0,150799.7395,236771.9173,2468.862912,6052.696171,333296.4931,714457.0704,74105.70772,889905.6186,56823.66734,391673.1548,4478238.579,1581824.36,61841.0339,967117.3151,0,5283764.835,0,14574.25525,39.82036955,911567.8996,127584.464,119461.1086,0,0,4074221.11,0,0,0,1353.892565,474738.4457,5930168.894,137858.1194,955.6888691,997978.1015,0,0,0,0,0,39.82036955,53131.56217,0,0,0,0,0,0,0,62677.26166,418512.0839,318.5629564,0,0,0,0
9,1955,195509,17386514.43,52874.81403,399132.8374,17940.40383,17940.40383,10245.78108,6912.816153,157883.7832,227464.5696,2180.828905,3086.07864,337328.9692,566562.8905,0,502002.1254,54356.13177,410160.4251,3785301.764,645772.2423,58182.86929,417484.7184,0,2588026.695,8558.724761,13331.85972,0,933847.3964,0,12467.7577,0,0,1811610.457,0,0,0,0,385883.2731,2553750.648,75917.53454,246.8862912,532286.8438,0,0,0,0,0,0,49458.87354,0,0,0,0,0,0,0,51722.678,176317.9596,0,0,0,0,0
10,1955,195510,13270655.82,109187.4533,426077.9541,29387.43272,29387.43272,17879.34593,9357.786843,156852.4356,231635.0896,4539.522128,7725.151692,351574.0427,75897.62435,0,55748.51736,64628.45977,344884.2206,3829405.478,550715.7108,103373.6793,27117.67166,10034.73313,1963184.039,2190.120325,22737.43101,0,908860.1145,0,0,283521.0312,0,118744.342,0,0,0,1513.174043,270539.5907,219609.338,56823.66734,2707.785129,414052.2025,0,0,0,0,0,79.64073909,64639.31987,0,0,0,0,0,0,0,145423.9896,2749238.134,199.1018477,0,0,0,0
11,1955,195511,11201683.66,1442145.122,699511.1583,141136.6631,141136.6631,146979.6387,83406.4187,251165.6536,336670.6057,43081.65781,189032.6036,484884.6759,35757.36451,0,24688.62912,96450.24442,462994.0914,4960562.806,999354.559,100400.4251,12838.08714,15594.98406,1345900.616,7776.918172,92047.43889,0,841553.0712,1604.760893,194258.3634,820691.1796,0,102828.1403,0,0,576.0680128,25964.20829,183889.1392,49212.66738,151793.9214,50200.21254,559485.4835,0,0,0,0,0,1769.351753,284510.9458,0,0,0,0,0,0,0,128463.1668,857765.271,3662.146652,0,0,20162.38045,0
12,1955,195512,35208852.19,7901157.725,3313054.746,2874114.813,2874114.813,3271761.023,1304037.462,3417702.677,3129124.459,1484264.454,4945888.999,7417618.978,5024255.487,0,2221976.621,2470495.547,6257372.87,69560730.2,40869954.85,8572051.311,6350871.098,7825260.101,35967868.25,12511639.75,7808137.342,877123.28,6385594.46,5247050.454,9973967.241,11457793.67,443678.5575,5393947.797,1911377.738,1529102.191,3170736.745,2379904.206,3824507.573,1401995.571,7431078.263,1622361.496,1064836.502,0,0,0,0,68801.70032,187275.198,5719600.425,68801.70032,68801.70032,60088.93764,156095.8486,443678.5575,0,0,99272.18128,338433.3208,1251355.113,0,156056.0282,2217198.176,0
1,1956,195601,74653516.55,10692406.35,4149282.507,3146326.859,3146326.859,3545366.782,1820069.631,3844417.757,2759432.148,1377267.121,3902834.239,6389297.755,7450669.884,0,4611198.793,2262115.553,5613716.417,49042647.67,29228708.73,7355180.638,12090857.91,13446821.13,40056783.08,9135190.977,7786116.678,1019600.562,8640621.988,4534544.582,10469014.08,19058944.73,314381.8176,9473106.633,1214521.271,971617.0169,1542999.5,1760179.795,13162901.9,1043054.76,3743712.043,1312877.584,1648045.634,0,0,0,0,48724.33581,149565.308,5717151.966,48724.33581,48724.33581,42727.25652,111098.831,314381.8176,0,0,80397.32611,14454.79414,614945.9669,0,111059.0107,2177377.807,0
2,1956,195602,45884115.18,3104637.678,2158126.718,2035449.771,2035449.771,1997650.628,866698.5818,2702468.423,1726160.841,1079786.991,2248665.88,3968526.864,5560432.643,0,3286141.669,1795927.502,4229289.868,30434354.18,12346613.16,3170743.611,11250650.86,13893909.14,13620759.25,10090115.02,2840213.947,186867.3825,3964057.371,772243.2922,3870708.813,8016142.475,95732.28773,3618842.229,276682.9125,221346.33,677958.2689,853290.1022,9416753.945,10117017.11,1910303.961,734529.2829,1716625.923,0,0,0,0,15295.27062,85218.33706,4446401.7,15295.27062,15295.27062,12727.41398,33201.9495,95732.28773,0,0,84026.4722,389569.5408,215940.3716,0,33031.6831,1163345.231,0
3,1956,195603,22180582.96,1612048.02,1473353.673,1139181.132,1139181.132,1081123.033,218534.1881,861991.5395,895400.8296,433604.004,1608623.469,2164316.726,2460699.736,0,1122934.421,592527.0988,2100046.649,30385371.01,9678101.896,1621843.831,5359941.202,6471765.74,13226574.67,1927186.425,2116691.564,87246.42967,3271123.897,328597.6895,2638935.71,4375143.643,34285.33818,3366613.143,99550.92386,79640.73909,288418.9366,369732.1312,4162383.408,10611610.82,1760458.538,483578.5678,2499882.98,0,0,0,0,5362.125399,39900.01028,1778560.68,5362.125399,5362.125399,4858.085085,12742.51825,34285.33818,0,0,98316.49241,1012393.075,92423.07771,0,12623.05715,266398.2723,0
4,1956,195604,9184170.032,1301337.641,1493662.062,968822.9543,968822.9543,885704.5696,88467.58767,770202.933,1127282.806,526649.6068,2122316.854,2375251.86,1743305.25,1687.056323,860727.9065,296016.6631,1893000.638,32123774.37,10158835.96,1135142.019,577343.5919,212857.1307,9749745.377,676756.4718,1980562.976,39748.69288,3491507.078,12714.644,5393971.69,3866815.388,9710.860786,4054654.708,82295.43039,65836.34431,320005.7811,411600.5951,3151174.325,5682869.798,2825531.307,712513.8363,2027800.553,0,0,0,0,3770.626993,46373.47503,1142695.855,3770.626993,3770.626993,1069.840595,2880.340064,9710.860786,0,0,133277.4495,1590606.079,109000.2976,0,2880.340064,97520.08502,0
5,1956,195605,24900831.87,2744738.432,2225958.658,688454.3691,688454.3691,807835.837,198902.7459,1181749.107,1653939.049,377059.0792,1769736.684,2956463.337,1711001.639,36674.56035,899860.711,291126.7217,2043581.365,34988486.26,21271165.36,1346485.976,1306426.684,36276.35666,15621172.59,418432.4432,3026308.265,44758.09537,7137243.756,191695.259,12049564.18,9914515.43,1473.353673,12810332.34,59730.55432,47784.44345,282047.6775,477924.0753,7338018.059,9566127.017,5300927.414,959312.5227,3777957.561,0,0,0,0,1628.225292,50810.79154,877282.8905,1628.225292,1628.225292,0,0,1473.353673,0,0,149366.2062,886281.965,126668.5955,0,0,135389.2565,0
6,1956,195606,18760107.46,757817.4708,1526580.234,208536.6206,208536.6206,293300.9139,23495.34538,526073.5388,1255828.268,100894.1977,566809.7768,1381904.867,1000918.172,37773.60255,732059.0011,122908.2253,1031367.481,17521190.9,11502926.08,113567.6939,918869.6281,0,16554013.86,107477.8321,836409.6068,452.6248672,6077064.91,381974.2402,6598941.382,8437380.149,288.0340064,11378001.62,20573.8576,16459.08608,68552.09352,204216.1105,6569232.731,19423614.37,3993426.908,359178.406,4750009.947,0,0,0,0,146.9075452,15224.65462,333969.8193,146.9075452,146.9075452,0,0,288.0340064,0,0,234541.9766,2651764.506,28145.03719,0,0,23042.72051,0
7,1956,195607,22386255.17,221600.3565,820299.6126,63513.48942,63513.48942,61880.85427,4897.905454,244138.6857,625339.0833,33807.49374,116076.3772,698290.0003,976674.2038,87126.96856,1169564.074,85693.43526,574130.0881,7886503.829,2385837.441,145941.6544,1018007.747,0,10450019.76,29148.51051,198823.1051,0,1905165.761,466415.9885,1638767.488,1300095.245,238.9222173,4818583.278,0,0,13897.30897,53359.29519,454430.0572,19445680.16,1475941.997,85215.59083,4938522.231,0,0,0,0,0,2548.503651,154742.6142,0,0,0,0,238.9222173,0,0,194363.2237,7758680.443,8879.942409,0,0,2389.222173,0
8,1956,195608,21318750.7,123403.3252,569431.2845,25166.47355,25166.47355,14892.81821,1314.072195,199221.3088,385381.5365,13618.56638,27914.07905,510098.9339,829776.8606,43244.92133,946251.4415,70044.03003,457217.4831,7068712.9,1765635.186,83582.95568,836944.5271,0,9715493.223,24170.96431,84220.08159,0,1167174.852,421618.0727,0,1177926.352,0,3883242.618,0,0,796.4073909,8959.583148,447103.1093,13562021.46,399836.3306,24728.44949,3961609.105,0,0,0,0,0,517.6648041,75167.69394,0,0,0,0,0,0,0,226697.3638,7134973.995,2190.120325,0,0,796.4073909,0
9,1956,195609,19842292.37,138091.7322,530805.526,23454.19766,23454.19766,11274.47396,4114.77152,202241.0202,334448.6291,10616.11052,17940.40383,494225.2072,641245.9936,617.2157279,684862.5717,68552.09352,462994.0914,6934048.374,1472059.511,107560.1275,371399.2774,0,5736732.157,22466.6525,60734.02763,0,1213693.007,200019.0436,25511.58342,1174273.496,0,2987118.385,0,0,0,7200.850159,773453.6026,3704528.799,155497.2157,16088.75664,2143631.371,0,0,0,0,0,411.477152,61456.32306,0,0,0,0,0,0,0,224995.7067,3835090.499,1687.056323,0,0,822.9543039,0
10,1956,195610,17594630.28,395933.9344,593323.5062,72672.17442,72672.17442,68491.03562,7565.870214,220405.7454,332739.0079,24489.52727,86688.9445,567400.4456,393584.5326,0,465898.3237,87883.55559,564413.9179,7715077.138,1426365.637,192053.6423,59292.53025,10751.49978,3285817.613,19870.3644,113607.5143,0,1375037.181,18914.67553,560073.4977,1154671.256,0,1209304.803,0,0,5574.851736,19711.08292,1803783.1,177280.2852,171625.7927,52642.52854,1684282.171,0,0,0,0,0,1274.251825,134175.5579,0,0,0,0,0,0,0,178435.0759,1607946.522,3026.348085,0,0,13140.72195,0
11,1956,195611,16414481.96,360659.7237,629560.0425,85546.09989,85546.09989,89208.24655,23495.34538,215860.9139,313175.2604,24482.89054,88632.17853,535290.627,71720.46759,0,86410.20191,78839.02232,463323.2731,7908508.565,1532052.88,301407.0138,28062.74176,46538.06589,4816134.325,87150.86079,148131.7747,0,1667634.601,58018.27843,940184.1445,2572349.416,0,91101.04145,0,0,16788.2678,30120.12752,700251.8172,86903.9745,168458.746,66124.37832,699017.3858,0,0,0,0,0,2263.124336,142745.1647,0,0,0,0,0,0,0,108300.7864,161011.0096,4690.839532,0,0,16047.60893,0
12,1956,195612,14512016.02,337875.8356,589341.4693,61442.83021,61442.83021,63832.05238,24529.34764,221441.075,290131.2125,21662.28103,67575.16712,498710.3082,27436.23462,0,15928.14782,78087.74468,434161.4892,5386620.849,1572785.136,222556.0454,20348.20884,45036.83796,3978731.864,61203.90799,165533.2762,0,1722509.725,86171.2797,636886.9905,3471858.38,0,93538.04806,0,0,23613.47914,49217.97676,737712.1662,279379.7127,171625.7927,81034.45202,658389.9901,0,0,0,0,0,3703.294368,119974.4952,0,0,0,0,0,0,0,114204.8199,137738.6583,111258.1125,0,0,31458.09194,0
1,1957,195701,8895233.43,796248.1094,668982.2084,161551.2392,161551.2392,167723.3965,73110.19848,379289.0199,362126.4406,100387.1516,145423.9896,666154.9621,159878.7837,0,0,166727.8873,549521.0997,6417410.936,1579873.162,403977.649,113328.7717,316333.0157,2813269.288,95489.24617,280853.0664,4459.881389,846939.4399,160635.3707,407840.2249,1670066.299,0,93776.97028,19910.18477,15928.14782,39183.24363,61681.75243,325412.0599,907147.8386,269822.824,131486.8602,715213.6574,0,0,0,0,3525.781084,4101.498063,464227.8427,3525.781084,3525.781084,0,0,0,0,0,119341.6475,75738.34287,24728.44949,0,0,98356.31278,0
2,1957,195702,10724255.53,2198963.291,1313787.764,820896.9182,820896.9182,885969.0906,239964.6577,1043579.535,1240383.179,654954.061,1695579.778,2432579.444,1325338.515,0,48495.52148,702700.1063,1856276.302,25610881.68,9914600.759,1577074.359,1388029.998,1679135.388,4118327.858,118505.4198,1524170.153,72875.54274,358470.0774,112156.9151,24732.71596,899283.3156,69524.94307,95492.09048,66130.25657,52904.20525,146897.3433,148131.7747,142268.2253,632690.208,682861.0293,244373.3414,988691.4225,0,0,0,0,3819.596174,9081.888568,2774104.145,3819.596174,3819.596174,9566.843783,24688.62912,69524.94307,0,0,118946.2881,2457400.334,58679.58099,0,24864.97647,578419.3108,0
3,1957,195703,35478157.35,3866119.859,1827754.962,903046.3405,903046.3405,929606.527,408955.1952,1142446.402,1188717.672,355277.3371,1479844.393,2515094.361,1682092.05,0,533592.9519,592288.1766,2088538.562,23896960.35,13362959.43,2923452.251,1145751.493,1241121.278,16698472.87,105523.9793,3356857.153,270818.3333,2246227.226,978147.5575,941433.1768,2201150.567,12623.05715,1449979.116,99550.92386,79640.73909,211804.5456,274959.6517,144229.3785,3280919.708,849129.5602,269822.824,1391204.251,0,0,0,0,3770.626993,17919.1663,2441603.401,3770.626993,3770.626993,1592.814782,4380.24065,12623.05715,0,0,102059.6071,4299325.659,133318.5972,0,4181.138802,352808.4742,0
4,1957,195704,10550397.62,1333185.972,1193283.741,483938.2784,483938.2784,435836.5994,99988.94793,604747.9702,750452.0298,219399.6174,838343.5494,1326232.009,636843.1881,0,580182.7843,287704.8247,1338617.471,14396927.18,7231011.435,1139339.086,699099.6812,71843.91073,8070136.791,104556.3443,1355940.659,37403.27311,1701416.876,35016.70563,71720.46759,167471.2009,0,3961619.724,20573.8576,16459.08608,97684.67588,231620.4888,300172.5824,2992014.963,1270518.002,251453.6876,1632617.896,0,0,0,0,4088.926674,16582.52922,1177953.666,4088.926674,4088.926674,0,0,0,0,0,158830.1807,5601891.095,88961.36026,0,0,142782.5717,0
5,1957,195705,25929192.91,1670822.886,1692365.706,645886.394,645886.394,561706.1328,86489.84265,886719.989,1275645.538,170670.1039,1047196.078,1723306.133,599137.2802,9875.451647,736716.657,492139.9472,2029325.673,20993099.72,16409974.29,2085910.418,1797372.02,29029.0494,12780944.91,110660.807,1972462.185,63394.02832,1933318.762,51925.76189,2678596.798,441687.539,39.82036955,4279893.319,59730.55432,47784.44345,201491.0699,376063.57,274720.7295,3912630.05,3467000.295,755830.4343,2105661.321,0,0,0,0,252.1912859,31059.88825,1893638.257,252.1912859,252.1912859,0,0,39.82036955,0,0,155976.3875,5196797.148,105165.596,0,0,222994.0695,0
6,1957,195706,21487666.06,448551.2434,1049266.738,202652.4973,202652.4973,217753.7088,11027.58767,324326.2912,787649.5643,60734.02763,273755.7492,694614.5802,333255.3454,3538.703507,808264.5696,125130.2019,873771.7322,9519606.206,7212741.849,130602.848,976106.0999,68716.68438,10709556.98,113115.0691,588864.9522,2798.044633,4331331.945,469371.9872,2852441.913,1162999.022,0,7423747.333,0,0,39419.51116,190225.8874,461759.6599,13493446.8,4015482.083,277171.0096,3968944.017,0,0,0,0,0,17240.89267,572449.7343,0,0,0,0,0,0,0,250795.3241,7771568.969,54644.16578,0,0,18516.47184,0
7,1957,195707,23179556.57,127823.3862,573413.3214,54553.90628,54553.90628,73428.76144,0,195717.1163,391036.0289,17242.22001,50452.40821,444236.0426,353326.139,65424.86716,1184098.509,75658.70214,519177.9781,5447824.757,1817162.744,140167.7008,1004429.001,56027.25995,7431078.263,80317.68537,118266.4975,0,1297188.358,461518.083,12025.7516,2190.120325,0,4556565.246,0,0,1353.892565,42368.8732,435833.9447,15976211,641506.1534,30343.12159,2793677.666,0,0,0,0,0,2150.299955,197835.4942,0,0,0,0,0,0,0,294192.8902,8498980.933,6411.079497,0,0,0,0
8,1957,195708,21663953.49,80317.68537,449970.1759,31657.19379,31657.19379,37032.94368,438.024065,175010.5242,279857.5572,7008.38504,15848.50708,387332.7346,319518.6452,57938.63769,1055399.074,63672.7709,452996.5239,4830808.131,1519107.278,85056.30935,816158.2942,43125.46022,8013809.551,30621.86418,43324.56207,0,1300612.91,371683.3293,5455.390628,0,0,3949384.251,0,0,0,1991.018477,382434.8291,9240476.034,165533.2762,4658.983237,1590505.2,0,0,0,0,0,79.64073909,101121.3603,0,0,0,0,0,0,0,298931.5142,7467075.877,517.6648041,0,0,0,0
9,1957,195709,18143097.47,222321.1052,563723.6982,27404.37832,27404.37832,18475.32412,36374.58023,362141.0414,394195.1116,12138.57598,36251.13709,543026.3974,225983.2519,9134.792774,634785.8023,81760.5101,460566.3762,5824870.563,1214145.632,66494.70776,421476.0468,13743.33688,6084430.351,30367.01382,31848.33156,0,1220811.562,123.4431456,2180.828905,699.5111583,0,3094843.103,0,0,0,0,311940.8289,3611493.815,120974.2827,7036.259299,924548.0128,0,0,0,0,0,0,219626.78,0,0,0,0,0,0,0,273508.8629,4590192.221,0,0,0,0,0
10,1957,195710,19472598.73,892693.0445,947724.7952,437785.1428,437785.1428,459845.6275,165015.6114,535145.9463,555812.7181,248996.7708,697812.1559,719394.7962,368736.622,0,0,151795.2487,612994.7688,8030932.309,1222405.704,154781.7764,176563.5186,373554.8867,4517421.823,183133.8795,77132.05581,0,1068022.132,4021.857324,114324.281,1914682.829,0,220604.8473,0,0,0,15689.2256,225263.8305,524195.3447,176762.6204,45554.50276,688255.2672,0,0,0,0,0,1075.149978,810929.6493,0,0,0,0,0,0,0,171546.152,2535323.109,2190.120325,0,0,17122.7589,0
